,date,t_5_Open,t_4_Open,t_3_Open,t_2_Open,t_1_Open,t_5_High,t_4_High,t_3_High,t_2_High,t_1_High,t_5_Low,t_4_Low,t_3_Low,t_2_Low,t_1_Low,t_5_Close,t_4_Close,t_3_Close,t_2_Close,t_1_Close,t_5_Adj_Close,t_4_Adj_Close,t_3_Adj_Close,t_2_Adj_Close,t_1_Adj_Close,t_5_Volume,t_4_Volume,t_3_Volume,t_2_Volume,t_1_Volume,t_5_Open_SMA,t_4_Open_SMA,t_3_Open_SMA,t_2_Open_SMA,t_1_Open_SMA,t_5_High_SMA,t_4_High_SMA,t_3_High_SMA,t_2_High_SMA,t_1_High_SMA,t_5_Low_SMA,t_4_Low_SMA,t_3_Low_SMA,t_2_Low_SMA,t_1_Low_SMA,t_5_Adj_Close_SMA,t_4_Adj_Close_SMA,t_3_Adj_Close_SMA,t_2_Adj_Close_SMA,t_1_Adj_Close_SMA,t_5_Volume_SMA,t_4_Volume_SMA,t_3_Volume_SMA,t_2_Volume_SMA,t_1_Volume_SMA,t_5_VPT,t_4_VPT,t_3_VPT,t_2_VPT,t_1_VPT,close
297,2020-03-09,165.309998,173.800003,168.490005,166.050003,162.610001,172.919998,175.0,170.699997,170.869995,163.110001,162.309998,162.259995,165.619995,165.690002,156.0,172.78999299999998,164.509995,170.550003,166.270004,161.570007,168.021408,159.96989399999998,165.843185,161.681305,157.11103799999998,71030800.0,71677000.0,49814400.0,47817300.0,72821100.0,164.99000259999988,164.9100037999999,164.6660033999999,165.21200259999992,167.2520019999999,170.35199900000006,170.38399980000008,169.87200020000006,170.63999940000008,170.5199982000001,161.62999899999977,160.55199919999978,160.03399679999978,161.57599799999974,162.37599799999975,161.65603640000018,160.96368400000017,161.0375852000002,162.6109312000002,162.52536600000022,77099560.0,77820300.0,76541960.0,67470440.0,62632120.0,11037489.376643397,7602768.381857556,9431711.20393472,8231722.974191328,6173270.1967637185,150.619995
298,2020-03-10,173.800003,168.490005,166.050003,162.610001,151.0,175.0,170.699997,170.869995,163.110001,157.75,162.259995,165.619995,165.690002,156.0,150.0,164.509995,170.550003,166.270004,161.570007,150.619995,159.96989399999998,165.843185,161.681305,157.11103799999998,146.46319599999998,71677000.0,49814400.0,47817300.0,72821100.0,70419300.0,164.9100037999999,164.6660033999999,165.21200259999992,167.2520019999999,164.3900023999999,170.38399980000008,169.87200020000006,170.63999940000008,170.5199982000001,167.48599860000007,160.55199919999978,160.03399679999978,161.57599799999974,162.37599799999975,159.91399839999977,160.96368400000017,161.0375852000002,162.6109312000002,162.52536600000022,158.21372360000018,77820300.0,76541960.0,67470440.0,62632120.0,62509820.0,7602768.381857556,9431711.20393472,8231722.974191328,6173270.1967637185,1400774.3954136502,160.919998
299,2020-03-11,168.490005,166.050003,162.610001,151.0,158.16000400000001,170.699997,170.869995,163.110001,157.75,161.029999,165.619995,165.690002,156.0,150.0,152.580002,170.550003,166.270004,161.570007,150.619995,160.919998,165.843185,161.681305,157.11103799999998,146.46319599999998,156.478973,49814400.0,47817300.0,72821100.0,70419300.0,65354400.0,164.6660033999999,165.21200259999992,167.2520019999999,164.3900023999999,161.2620025999999,169.87200020000006,170.63999940000008,170.5199982000001,167.48599860000007,164.69199840000007,160.03399679999978,161.57599799999974,162.37599799999975,159.91399839999977,157.97799979999976,161.0375852000002,162.6109312000002,162.52536600000022,158.21372360000018,157.5155394000002,76541960.0,67470440.0,62632120.0,62509820.0,61245300.0,9431711.20393472,8231722.974191328,6173270.1967637185,1400774.3954136502,5869971.968174161,153.630005
300,2020-03-12,166.050003,162.610001,151.0,158.16000400000001,157.130005,170.869995,163.110001,157.75,161.029999,157.699997,165.690002,156.0,150.0,152.580002,151.149994,166.270004,161.570007,150.619995,160.919998,153.630005,161.681305,157.11103799999998,146.46319599999998,156.478973,149.390182,47817300.0,72821100.0,70419300.0,65354400.0,56371600.0,165.21200259999992,167.2520019999999,164.3900023999999,161.2620025999999,158.9900025999999,170.63999940000008,170.5199982000001,167.48599860000007,164.69199840000007,162.0919984000001,161.57599799999974,162.37599799999975,159.91399839999977,157.97799979999976,155.08399959999977,162.6109312000002,162.52536600000022,158.21372360000018,157.5155394000002,154.2249388000002,67470440.0,62632120.0,62509820.0,61245300.0,62556740.0,8231722.974191328,6173270.1967637185,1400774.3954136502,5869971.968174161,3316227.408726684,139.059998
301,2020-03-13,162.610001,151.0,158.16000400000001,157.130005,145.300003,163.110001,157.75,161.029999,157.699997,153.470001,156.0,150.0,152.580002,151.149994,138.580002,161.570007,150.619995,160.919998,153.630005,139.059998,157.11103799999998,146.46319599999998,156.478973,149.390182,135.22221399999998,72821100.0,70419300.0,65354400.0,56371600.0,93226400.0,167.2520019999999,164.3900023999999,161.2620025999999,158.9900025999999,154.84000259999988,170.5199982000001,167.48599860000007,164.69199840000007,162.0919984000001,158.6119996000001,162.37599799999975,159.91399839999977,157.97799979999976,155.08399959999977,149.66199959999977,162.52536600000022,158.21372360000018,157.5155394000002,154.2249388000002,148.93312060000022,62632120.0,62509820.0,61245300.0,62556740.0,71638560.0,6173270.1967637185,1400774.3954136502,5869971.968174161,3316227.408726684,-5525204.970220386,158.830002
302,2020-03-16,151.0,158.16000400000001,157.130005,145.300003,147.5,157.75,161.029999,157.699997,153.470001,161.91000400000001,150.0,152.580002,151.149994,138.580002,140.729996,150.619995,160.919998,153.630005,139.059998,158.830002,146.46319599999998,156.478973,149.390182,135.22221399999998,154.44664,70419300.0,65354400.0,56371600.0,93226400.0,92727400.0,164.3900023999999,161.2620025999999,158.9900025999999,154.84000259999988,151.8180023999999,167.48599860000007,164.69199840000007,162.0919984000001,158.6119996000001,158.3720002000001,159.91399839999977,157.97799979999976,155.08399959999977,149.66199959999977,146.60799879999976,158.21372360000018,157.5155394000002,154.2249388000002,148.93312060000022,148.40024100000022,62509820.0,61245300.0,62556740.0,71638560.0,75619820.0,1400774.3954136502,5869971.968174161,3316227.408726684,-5525204.970220386,7657745.520758334,135.419998
303,2020-03-17,158.16000400000001,157.130005,145.300003,147.5,140.0,161.029999,157.699997,153.470001,161.91000400000001,149.350006,152.580002,151.149994,138.580002,140.729996,135.0,160.919998,153.630005,139.059998,158.830002,135.419998,156.478973,149.390182,135.22221399999998,154.44664,131.682678,65354400.0,56371600.0,93226400.0,92727400.0,87905900.0,161.2620025999999,158.9900025999999,154.84000259999988,151.8180023999999,149.61800239999988,164.69199840000007,162.0919984000001,158.6119996000001,158.3720002000001,156.6920014000001,157.97799979999976,155.08399959999977,149.66199959999977,146.60799879999976,143.60799879999976,157.5155394000002,154.2249388000002,148.93312060000022,148.40024100000022,145.44413740000022,61245300.0,62556740.0,71638560.0,75619820.0,79117140.0,5869971.968174161,3316227.408726684,-5525204.970220386,7657745.520758334,-5298732.756082593,146.570007
304,2020-03-18,157.130005,145.300003,147.5,140.0,140.0,157.699997,153.470001,161.91000400000001,149.350006,147.5,151.149994,138.580002,140.729996,135.0,135.0,153.630005,139.059998,158.830002,135.419998,146.570007,149.390182,135.22221399999998,154.44664,131.682678,142.525009,56371600.0,93226400.0,92727400.0,87905900.0,81059800.0,158.9900025999999,154.84000259999988,151.8180023999999,149.61800239999988,145.98600159999987,162.0919984000001,158.6119996000001,158.3720002000001,156.6920014000001,153.9860016000001,155.08399959999977,149.66199959999977,146.60799879999976,143.60799879999976,140.09199839999977,154.2249388000002,148.93312060000022,148.40024100000022,145.44413740000022,142.65334460000022,62556740.0,71638560.0,75619820.0,79117140.0,82258220.0,3316227.408726684,-5525204.970220386,7657745.520758334,-5298732.756082593,1375447.6669462193,140.399994
305,2020-03-19,145.300003,147.5,140.0,140.0,138.0,153.470001,161.91000400000001,149.350006,147.5,146.0,138.580002,140.729996,135.0,135.0,135.020004,139.059998,158.830002,135.419998,146.570007,140.399994,135.22221399999998,154.44664,131.682678,142.525009,136.525299,93226400.0,92727400.0,87905900.0,81059800.0,81593200.0,154.84000259999988,151.8180023999999,149.61800239999988,145.98600159999987,142.16000059999988,158.6119996000001,158.3720002000001,156.6920014000001,153.9860016000001,151.6460022000001,149.66199959999977,146.60799879999976,143.60799879999976,140.09199839999977,136.86600039999976,148.93312060000022,148.40024100000022,145.44413740000022,142.65334460000022,140.08036800000022,71638560.0,75619820.0,79117140.0,82258220.0,87302540.0,-5525204.970220386,7657745.520758334,-5298732.756082593,1375447.6669462193,-2059300.7854544204,142.71000700000002
306,2020-03-20,147.5,140.0,140.0,138.0,142.770004,161.91000400000001,149.350006,147.5,146.0,150.149994,140.729996,135.0,135.0,135.020004,139.0,158.830002,135.419998,146.570007,140.399994,142.71000700000002,154.44664,131.682678,142.525009,136.525299,138.77153,92727400.0,87905900.0,81059800.0,81593200.0,85922700.0,151.8180023999999,149.61800239999988,145.98600159999987,142.16000059999988,141.65400079999986,158.3720002000001,156.6920014000001,153.9860016000001,151.6460022000001,150.9820008000001,146.60799879999976,143.60799879999976,140.09199839999977,136.86600039999976,136.94999999999976,148.40024100000022,145.44413740000022,142.65334460000022,140.08036800000022,140.79023120000022,75619820.0,79117140.0,82258220.0,87302540.0,85841800.0,7657745.520758334,-5298732.756082593,1375447.6669462193,-2059300.7854544204,-645607.3205166494,137.350006
307,2020-03-23,140.0,140.0,138.0,142.770004,146.0,149.350006,147.5,146.0,150.149994,147.100006,135.0,135.0,135.020004,139.0,135.860001,135.419998,146.570007,140.399994,142.71000700000002,137.350006,131.682678,142.525009,136.525299,138.77153,133.559433,87905900.0,81059800.0,81593200.0,85922700.0,84866200.0,149.61800239999988,145.98600159999987,142.16000059999988,141.65400079999986,141.35400079999985,156.6920014000001,153.9860016000001,151.6460022000001,150.9820008000001,148.0200012000001,143.60799879999976,140.09199839999977,136.86600039999976,136.94999999999976,135.97600099999974,145.44413740000022,142.65334460000022,140.08036800000022,140.79023120000022,136.61278980000023,79117140.0,82258220.0,87302540.0,85841800.0,84269560.0,-5298732.756082593,1375447.6669462193,-2059300.7854544204,-645607.3205166494,-3833070.6696439525,135.979996
308,2020-03-24,140.0,138.0,142.770004,146.0,137.009995,147.5,146.0,150.149994,147.100006,140.570007,135.0,135.020004,139.0,135.860001,132.520004,146.570007,140.399994,142.71000700000002,137.350006,135.979996,142.525009,136.525299,138.77153,133.559433,132.227249,81059800.0,81593200.0,85922700.0,84866200.0,78975200.0,145.98600159999987,142.16000059999988,141.65400079999986,141.35400079999985,140.75599979999987,153.9860016000001,151.6460022000001,150.9820008000001,148.0200012000001,146.26400140000013,140.09199839999977,136.86600039999976,136.94999999999976,135.97600099999974,135.48000179999974,142.65334460000022,140.08036800000022,140.79023120000022,136.61278980000023,136.72170400000022,82258220.0,87302540.0,85841800.0,84269560.0,82483420.0,1375447.6669462193,-2059300.7854544204,-645607.3205166494,-3833070.6696439525,-4620815.911912093,148.33999599999999
309,2020-03-25,138.0,142.770004,146.0,137.009995,143.75,146.0,150.149994,147.100006,140.570007,149.600006,135.020004,139.0,135.860001,132.520004,141.270004,140.399994,142.71000700000002,137.350006,135.979996,148.33999599999999,136.525299,138.77153,133.559433,132.227249,144.24614,81593200.0,85922700.0,84866200.0,78975200.0,82516700.0,142.16000059999988,141.65400079999986,141.35400079999985,140.75599979999987,141.50599979999987,151.6460022000001,150.9820008000001,148.0200012000001,146.26400140000013,146.68400260000013,136.86600039999976,136.94999999999976,135.97600099999974,135.48000179999974,136.73400259999974,140.08036800000022,140.79023120000022,136.61278980000023,136.72170400000022,137.06593020000022,87302540.0,85841800.0,84269560.0,82483420.0,82774800.0,-2059300.7854544204,-645607.3205166494,-3833070.6696439525,-4620815.911912093,2879599.163846542,146.919998
310,2020-03-26,142.770004,146.0,137.009995,143.75,148.91000400000001,150.149994,147.100006,140.570007,149.600006,154.330002,139.0,135.860001,132.520004,141.270004,144.440002,142.71000700000002,137.350006,135.979996,148.33999599999999,146.919998,138.77153,133.559433,132.227249,144.24614,142.86535600000002,85922700.0,84866200.0,78975200.0,82516700.0,75638200.0,141.65400079999986,141.35400079999985,140.75599979999987,141.50599979999987,143.68800059999984,150.9820008000001,148.0200012000001,146.26400140000013,146.68400260000013,148.35000300000013,136.94999999999976,135.97600099999974,135.48000179999974,136.73400259999974,138.61800219999972,140.79023120000022,136.61278980000023,136.72170400000022,137.06593020000022,138.33394160000023,85841800.0,84269560.0,82483420.0,82774800.0,81583800.0,-645607.3205166494,-3833070.6696439525,-4620815.911912093,2879599.163846542,2155545.6676903237,156.110001
311,2020-03-27,146.0,137.009995,143.75,148.91000400000001,148.399994,147.100006,140.570007,149.600006,154.330002,156.66000400000001,135.860001,132.520004,141.270004,144.440002,148.369995,137.350006,135.979996,148.33999599999999,146.919998,156.110001,133.559433,132.227249,144.24614,142.86535600000002,151.801743,84866200.0,78975200.0,82516700.0,75638200.0,64568100.0,141.35400079999985,140.75599979999987,141.50599979999987,143.68800059999984,144.81399859999985,148.0200012000001,146.26400140000013,146.68400260000013,148.35000300000013,149.65200500000012,135.97600099999974,135.48000179999974,136.73400259999974,138.61800219999972,140.49200119999972,136.61278980000023,136.72170400000022,137.06593020000022,138.33394160000023,140.93998420000023,84269560.0,82483420.0,82774800.0,81583800.0,77312880.0,-3833070.6696439525,-4620815.911912093,2879599.163846542,2155545.6676903237,6194349.375707671,149.699997
312,2020-03-30,137.009995,143.75,148.91000400000001,148.399994,151.75,140.570007,149.600006,154.330002,156.66000400000001,154.889999,132.520004,141.270004,144.440002,148.369995,149.199997,135.979996,148.33999599999999,146.919998,156.110001,149.699997,132.227249,144.24614,142.86535600000002,151.801743,145.56858799999998,78975200.0,82516700.0,75638200.0,64568100.0,57042300.0,140.75599979999987,141.50599979999987,143.68800059999984,144.81399859999985,145.96399859999985,146.26400140000013,146.68400260000013,148.35000300000013,149.65200500000012,151.2100036000001,135.48000179999974,136.73400259999974,138.61800219999972,140.49200119999972,143.16000039999972,136.72170400000022,137.06593020000022,138.33394160000023,140.93998420000023,143.3418152000002,82483420.0,82774800.0,81583800.0,77312880.0,71748100.0,-4620815.911912093,2879599.163846542,2155545.6676903237,6194349.375707671,3852146.0009911414,160.229996
313,2020-03-31,143.75,148.91000400000001,148.399994,151.75,152.440002,149.600006,154.330002,156.66000400000001,154.889999,160.600006,141.270004,144.440002,148.369995,149.199997,150.009995,148.33999599999999,146.919998,156.110001,149.699997,160.229996,144.24614,142.86535600000002,151.801743,145.56858799999998,155.807999,82516700.0,75638200.0,64568100.0,57042300.0,63420300.0,141.50599979999987,143.68800059999984,144.81399859999985,145.96399859999985,149.04999999999984,146.68400260000013,148.35000300000013,149.65200500000012,151.2100036000001,155.21600340000012,136.73400259999974,138.61800219999972,140.49200119999972,143.16000039999972,146.65799859999973,137.06593020000022,138.33394160000023,140.93998420000023,143.3418152000002,148.0579652000002,82774800.0,81583800.0,77312880.0,71748100.0,68637120.0,2879599.163846542,2155545.6676903237,6194349.375707671,3852146.0009911414,8313172.780969636,157.71000700000002
314,2020-04-01,148.91000400000001,148.399994,151.75,152.440002,159.399994,154.330002,156.66000400000001,154.889999,160.600006,164.779999,144.440002,148.369995,149.199997,150.009995,156.559998,146.919998,156.110001,149.699997,160.229996,157.71000700000002,142.86535600000002,151.801743,145.56858799999998,155.807999,153.35759,75638200.0,64568100.0,57042300.0,63420300.0,77927200.0,143.68800059999984,144.81399859999985,145.96399859999985,149.04999999999984,152.17999879999985,148.35000300000013,149.65200500000012,151.2100036000001,155.21600340000012,158.25200200000012,138.61800219999972,140.49200119999972,143.16000039999972,146.65799859999973,149.71599739999974,138.33394160000023,140.93998420000023,143.3418152000002,148.0579652000002,149.88025520000022,81583800.0,77312880.0,71748100.0,68637120.0,67719220.0,2155545.6676903237,6194349.375707671,3852146.0009911414,8313172.780969636,7087586.488120957,152.110001
315,2020-04-02,148.399994,151.75,152.440002,159.399994,153.0,156.66000400000001,154.889999,160.600006,164.779999,157.75,148.369995,149.199997,150.009995,156.559998,150.820007,156.110001,149.699997,160.229996,157.71000700000002,152.110001,151.801743,145.56858799999998,155.807999,153.35759,147.91210900000002,64568100.0,57042300.0,63420300.0,77927200.0,57969900.0,144.81399859999985,145.96399859999985,149.04999999999984,152.17999879999985,152.99799799999982,149.65200500000012,151.2100036000001,155.21600340000012,158.25200200000012,158.9360016000001,140.49200119999972,143.16000039999972,146.65799859999973,149.71599739999974,150.99199839999974,140.93998420000023,143.3418152000002,148.0579652000002,149.88025520000022,150.8896058000002,77312880.0,71748100.0,68637120.0,67719220.0,64185560.0,6194349.375707671,3852146.0009911414,8313172.780969636,7087586.488120957,5029176.917323079,155.259995
316,2020-04-03,151.75,152.440002,159.399994,153.0,151.860001,154.889999,160.600006,164.779999,157.75,155.479996,149.199997,150.009995,156.559998,150.820007,150.360001,149.699997,160.229996,157.71000700000002,152.110001,155.259995,145.56858799999998,155.807999,153.35759,147.91210900000002,150.975174,57042300.0,63420300.0,77927200.0,57969900.0,49630700.0,145.96399859999985,149.04999999999984,152.17999879999985,152.99799799999982,153.68999939999983,151.2100036000001,155.21600340000012,158.25200200000012,158.9360016000001,158.7000000000001,143.16000039999972,146.65799859999973,149.71599739999974,150.99199839999974,151.38999959999973,143.3418152000002,148.0579652000002,149.88025520000022,150.8896058000002,150.72429200000022,71748100.0,68637120.0,67719220.0,64185560.0,61198080.0,3852146.0009911414,8313172.780969636,7087586.488120957,5029176.917323079,6056962.113483847,153.830002
317,2020-04-06,152.440002,159.399994,153.0,151.860001,155.100006,160.600006,164.779999,157.75,155.479996,157.380005,150.009995,156.559998,150.820007,150.360001,152.190002,160.229996,157.71000700000002,152.110001,155.259995,153.830002,155.807999,153.35759,147.91210900000002,150.975174,149.584625,63420300.0,77927200.0,57969900.0,49630700.0,41243300.0,149.04999999999984,152.17999879999985,152.99799799999982,153.68999939999983,154.36000059999984,155.21600340000012,158.25200200000012,158.9360016000001,158.7000000000001,159.19800120000008,146.65799859999973,149.71599739999974,150.99199839999974,151.38999959999973,151.98800059999976,148.0579652000002,149.88025520000022,150.8896058000002,150.72429200000022,151.5274994000002,68637120.0,67719220.0,64185560.0,61198080.0,58038280.0,8313172.780969636,7087586.488120957,5029176.917323079,6056962.113483847,5677098.451264228,165.270004
318,2020-04-07,159.399994,153.0,151.860001,155.100006,160.320007,164.779999,157.75,155.479996,157.380005,166.5,156.559998,150.820007,150.360001,152.190002,157.580002,157.71000700000002,152.110001,155.259995,153.830002,165.270004,153.35759,147.91210900000002,150.975174,149.584625,160.708923,77927200.0,57969900.0,49630700.0,41243300.0,67111700.0,152.17999879999985,152.99799799999982,153.68999939999983,154.36000059999984,155.93600159999983,158.25200200000012,158.9360016000001,158.7000000000001,159.19800120000008,160.3780000000001,149.71599739999974,150.99199839999974,151.38999959999973,151.98800059999976,153.50200199999978,149.88025520000022,150.8896058000002,150.72429200000022,151.5274994000002,152.50768420000023,67719220.0,64185560.0,61198080.0,58038280.0,58776560.0,7087586.488120957,5029176.917323079,6056962.113483847,5677098.451264228,10668049.32067525,163.490005
319,2020-04-08,153.0,151.860001,155.100006,160.320007,169.58999599999999,157.75,155.479996,157.380005,166.5,170.0,150.820007,150.360001,152.190002,157.580002,163.259995,152.110001,155.259995,153.830002,165.270004,163.490005,147.91210900000002,150.975174,149.584625,160.708923,158.978058,57969900.0,49630700.0,41243300.0,67111700.0,62769000.0,152.99799799999982,153.68999939999983,154.36000059999984,155.93600159999983,157.9740019999998,158.9360016000001,158.7000000000001,159.19800120000008,160.3780000000001,161.4220002000001,150.99199839999974,151.38999959999973,151.98800059999976,153.50200199999978,154.84200139999976,150.8896058000002,150.72429200000022,151.5274994000002,152.50768420000023,153.63177780000024,64185560.0,61198080.0,58038280.0,58776560.0,55744920.0,5029176.917323079,6056962.113483847,5677098.451264228,10668049.32067525,9992011.597393049,165.130005
320,2020-04-09,151.860001,155.100006,160.320007,169.58999599999999,165.669998,155.479996,157.380005,166.5,170.0,166.669998,150.360001,152.190002,157.580002,163.259995,163.5,155.259995,153.830002,165.270004,163.490005,165.130005,150.975174,149.584625,160.708923,158.978058,160.572769,49630700.0,41243300.0,67111700.0,62769000.0,48318200.0,153.68999939999983,154.36000059999984,155.93600159999983,157.9740019999998,160.5080015999998,158.7000000000001,159.19800120000008,160.3780000000001,161.4220002000001,163.2059998000001,151.38999959999973,151.98800059999976,153.50200199999978,154.84200139999976,157.37799999999976,150.72429200000022,151.5274994000002,152.50768420000023,153.63177780000024,156.16390980000023,61198080.0,58038280.0,58776560.0,55744920.0,53814580.0,6056962.113483847,5677098.451264228,10668049.32067525,9992011.597393049,10476700.84796834,165.139999
321,2020-04-13,155.100006,160.320007,169.58999599999999,165.669998,166.360001,157.380005,166.5,170.0,166.669998,167.369995,152.190002,157.580002,163.259995,163.5,163.330002,153.830002,165.270004,163.490005,165.130005,165.139999,149.584625,160.708923,158.978058,160.572769,160.58252,41243300.0,67111700.0,62769000.0,48318200.0,51385100.0,154.36000059999984,155.93600159999983,157.9740019999998,160.5080015999998,163.4080015999998,159.19800120000008,160.3780000000001,161.4220002000001,163.2059998000001,165.58399960000008,151.98800059999976,153.50200199999978,154.84200139999976,157.37799999999976,159.97200019999974,151.5274994000002,152.50768420000023,153.63177780000024,156.16390980000023,158.08537900000022,58038280.0,58776560.0,55744920.0,53814580.0,54165460.0,5677098.451264228,10668049.32067525,9992011.597393049,10476700.84796834,10479810.777562292,165.509995
322,2020-04-14,160.320007,169.58999599999999,165.669998,166.360001,164.350006,166.5,170.0,166.669998,167.369995,165.570007,157.580002,163.259995,163.5,163.330002,162.300003,165.270004,163.490005,165.130005,165.139999,165.509995,160.708923,158.978058,160.572769,160.58252,160.94229099999998,67111700.0,62769000.0,48318200.0,51385100.0,41905300.0,155.93600159999983,157.9740019999998,160.5080015999998,163.4080015999998,165.2580015999998,160.3780000000001,161.4220002000001,163.2059998000001,165.58399960000008,167.2220000000001,153.50200199999978,154.84200139999976,157.37799999999976,159.97200019999974,161.99400039999972,152.50768420000023,153.63177780000024,156.16390980000023,158.08537900000022,160.3569122000002,58776560.0,55744920.0,53814580.0,54165460.0,54297860.0,10668049.32067525,9992011.597393049,10476700.84796834,10479810.777562292,10573699.559642281,173.699997
323,2020-04-15,169.58999599999999,165.669998,166.360001,164.350006,169.0,170.0,166.669998,167.369995,165.570007,173.75,163.259995,163.5,163.330002,162.300003,168.0,163.490005,165.130005,165.139999,165.509995,173.699997,158.978058,160.572769,160.58252,160.94229099999998,168.906235,62769000.0,48318200.0,51385100.0,41905300.0,52874300.0,157.9740019999998,160.5080015999998,163.4080015999998,165.2580015999998,166.9940001999998,161.4220002000001,163.2059998000001,165.58399960000008,167.2220000000001,168.67200000000008,154.84200139999976,157.37799999999976,159.97200019999974,161.99400039999972,164.07799999999972,153.63177780000024,156.16390980000023,158.08537900000022,160.3569122000002,161.99637460000022,55744920.0,53814580.0,54165460.0,54297860.0,51450380.0,9992011.597393049,10476700.84796834,10479810.777562292,10573699.559642281,13190101.202024058,171.880005
324,2020-04-16,165.669998,166.360001,164.350006,169.0,171.199997,166.669998,167.369995,165.570007,173.75,173.570007,163.5,163.330002,162.300003,168.0,169.240005,165.130005,165.139999,165.509995,173.699997,171.880005,160.572769,160.58252,160.94229099999998,168.906235,167.13652,48318200.0,51385100.0,41905300.0,52874300.0,40940800.0,160.5080015999998,163.4080015999998,165.2580015999998,166.9940001999998,167.3160003999998,163.2059998000001,165.58399960000008,167.2220000000001,168.67200000000008,169.3860014000001,157.37799999999976,159.97200019999974,161.99400039999972,164.07799999999972,165.2740019999997,156.16390980000023,158.08537900000022,160.3569122000002,161.99637460000022,163.62806700000021,53814580.0,54165460.0,54297860.0,51450380.0,47084740.0,10476700.84796834,10479810.777562292,10573699.559642281,13190101.202024058,12761132.118774163,177.03999299999998
325,2020-04-17,166.360001,164.350006,169.0,171.199997,174.300003,167.369995,165.570007,173.75,173.570007,177.279999,163.330002,162.300003,168.0,169.240005,172.899994,165.139999,165.509995,173.699997,171.880005,177.03999299999998,160.58252,160.94229099999998,168.906235,167.13652,172.154083,51385100.0,41905300.0,52874300.0,40940800.0,50479600.0,163.4080015999998,165.2580015999998,166.9940001999998,167.3160003999998,169.04200139999983,165.58399960000008,167.2220000000001,168.67200000000008,169.3860014000001,171.5080016000001,159.97200019999974,161.99400039999972,164.07799999999972,165.2740019999997,167.15400079999972,158.08537900000022,160.3569122000002,161.99637460000022,163.62806700000021,165.94432980000022,54165460.0,54297860.0,51450380.0,47084740.0,47517020.0,10479810.777562292,10573699.559642281,13190101.202024058,12761132.118774163,14276573.837808313,178.600006
326,2020-04-20,164.350006,169.0,171.199997,174.300003,179.5,165.570007,173.75,173.570007,177.279999,180.0,162.300003,168.0,169.240005,172.899994,175.869995,165.509995,173.699997,171.880005,177.03999299999998,178.600006,160.94229099999998,168.906235,167.13652,172.154083,173.671051,41905300.0,52874300.0,40940800.0,50479600.0,52765600.0,165.2580015999998,166.9940001999998,167.3160003999998,169.04200139999983,171.67000119999983,167.2220000000001,168.67200000000008,169.3860014000001,171.5080016000001,174.03400260000006,161.99400039999972,164.07799999999972,165.2740019999997,167.15400079999972,169.66199939999973,160.3569122000002,161.99637460000022,163.62806700000021,165.94432980000022,168.5620360000002,54297860.0,51450380.0,47084740.0,47517020.0,47793120.0,10573699.559642281,13190101.202024058,12761132.118774163,14276573.837808313,14741525.403598318,175.059998
327,2020-04-21,169.0,171.199997,174.300003,179.5,176.630005,173.75,173.570007,177.279999,180.0,178.75,168.0,169.240005,172.899994,175.869995,174.990005,173.699997,171.880005,177.03999299999998,178.600006,175.059998,168.906235,167.13652,172.154083,173.671051,170.228714,52874300.0,40940800.0,50479600.0,52765600.0,36669600.0,166.9940001999998,167.3160003999998,169.04200139999983,171.67000119999983,174.12600099999983,168.67200000000008,169.3860014000001,171.5080016000001,174.03400260000006,176.67000120000006,164.07799999999972,165.2740019999997,167.15400079999972,169.66199939999973,172.19999979999972,161.99637460000022,163.62806700000021,165.94432980000022,168.5620360000002,170.41932060000022,51450380.0,47084740.0,47517020.0,47793120.0,46745980.0,13190101.202024058,12761132.118774163,14276573.837808313,14741525.403598318,14014701.92657783,167.820007
328,2020-04-22,171.199997,174.300003,179.5,176.630005,173.5,173.570007,177.279999,180.0,178.75,173.669998,169.240005,172.899994,175.869995,174.990005,166.110001,171.880005,177.03999299999998,178.600006,175.059998,167.820007,167.13652,172.154083,173.671051,170.228714,163.188553,40940800.0,50479600.0,52765600.0,36669600.0,56203700.0,167.3160003999998,169.04200139999983,171.67000119999983,174.12600099999983,175.0260009999998,169.3860014000001,171.5080016000001,174.03400260000006,176.67000120000006,176.6540008000001,165.2740019999997,167.15400079999972,169.66199939999973,172.19999979999972,171.82199999999972,163.62806700000021,165.94432980000022,168.5620360000002,170.41932060000022,169.2757842000002,47084740.0,47517020.0,47793120.0,46745980.0,47411860.0,12761132.118774163,14276573.837808313,14741525.403598318,14014701.92657783,11690274.377077345,173.520004
329,2020-04-23,174.300003,179.5,176.630005,173.5,171.389999,177.279999,180.0,178.75,173.669998,174.0,172.899994,175.869995,174.990005,166.110001,170.820007,177.03999299999998,178.600006,175.059998,167.820007,173.520004,172.154083,173.671051,170.228714,163.188553,168.73126200000002,50479600.0,52765600.0,36669600.0,56203700.0,34620200.0,169.04200139999983,171.67000119999983,174.12600099999983,175.0260009999998,175.06400139999982,171.5080016000001,174.03400260000006,176.67000120000006,176.6540008000001,176.73999940000007,167.15400079999972,169.66199939999973,172.19999979999972,171.82199999999972,172.13800039999973,165.94432980000022,168.5620360000002,170.41932060000022,169.2757842000002,169.5947326000002,47517020.0,47793120.0,46745980.0,47411860.0,46147740.0,14276573.837808313,14741525.403598318,14014701.92657783,11690274.377077345,12866147.502499154,171.419998
