,Unnamed: 0_x,date,t_5_negative,t_4_negative,t_3_negative,t_2_negative,t_1_negative,t_5_positive,t_4_positive,t_3_positive,t_2_positive,t_1_positive,t_5_neutral,t_4_neutral,t_3_neutral,t_2_neutral,t_1_neutral,Unnamed: 0_y,t_5_Open,t_4_Open,t_3_Open,t_2_Open,t_1_Open,t_5_High,t_4_High,t_3_High,t_2_High,t_1_High,t_5_Low,t_4_Low,t_3_Low,t_2_Low,t_1_Low,t_5_Close,t_4_Close,t_3_Close,t_2_Close,t_1_Close,t_5_Adj_Close,t_4_Adj_Close,t_3_Adj_Close,t_2_Adj_Close,t_1_Adj_Close,t_5_Volume,t_4_Volume,t_3_Volume,t_2_Volume,t_1_Volume,t_5_Open_SMA,t_4_Open_SMA,t_3_Open_SMA,t_2_Open_SMA,t_1_Open_SMA,t_5_High_SMA,t_4_High_SMA,t_3_High_SMA,t_2_High_SMA,t_1_High_SMA,t_5_Low_SMA,t_4_Low_SMA,t_3_Low_SMA,t_2_Low_SMA,t_1_Low_SMA,t_5_Adj_Close_SMA,t_4_Adj_Close_SMA,t_3_Adj_Close_SMA,t_2_Adj_Close_SMA,t_1_Adj_Close_SMA,t_5_Volume_SMA,t_4_Volume_SMA,t_3_Volume_SMA,t_2_Volume_SMA,t_1_Volume_SMA,t_5_VPT,t_4_VPT,t_3_VPT,t_2_VPT,t_1_VPT,close
12,17,2019-01-18,10.0,16.0,18.0,19.0,23.0,11.0,19.0,29.0,27.0,24.0,76.0,103.0,156.0,101.0,169.0,12,53.494999,52.667,52.900501,54.5,54.39950200000001,53.668499,52.922501,54.413502,55.118,55.035,52.821499,52.427502,52.722,54.400501,54.162998,53.223499,52.5755,54.3255,54.475498,54.956001,53.223499,52.5755,54.3255,54.475498,54.956001,30864000.0,28490000.0,37518000.0,38280000.0,24896000.0,53.998000399999995,53.72170040000001,53.44180080000001,53.46190040000001,53.59240040000001,54.208699800000005,53.96620040000001,53.91540079999999,54.022600600000004,54.231500399999994,53.26469959999999,53.1238,52.98469999999999,53.12110059999999,53.3069,53.86240060000001,53.6183004,53.62970019999999,53.7082998,53.9111996,33464000.0,29672800.0,30093600.0,32350000.0,32009600.0,842249.8197864009,495382.51761974033,1744186.61838911,1849881.429113353,2069477.4516774816,55.365002
13,21,2019-01-22,23.0,25.0,10.0,6.0,16.0,24.0,32.0,9.0,5.0,10.0,169.0,165.0,93.0,92.0,101.0,13,52.667,52.900501,54.5,54.39950200000001,55.429501,52.922501,54.413502,55.118,55.035,55.900002,52.427502,52.722,54.400501,54.162998,54.964001,52.5755,54.3255,54.475498,54.956001,55.365002,52.5755,54.3255,54.475498,54.956001,55.365002,28490000.0,37518000.0,38280000.0,24896000.0,44892000.0,53.72170040000001,53.44180080000001,53.46190040000001,53.59240040000001,53.97930080000001,53.96620040000001,53.91540079999999,54.022600600000004,54.231500399999994,54.677801,53.1238,52.98469999999999,53.12110059999999,53.3069,53.73540039999999,53.6183004,53.62970019999999,53.7082998,53.9111996,54.3395002,29672800.0,30093600.0,32350000.0,32009600.0,34815200.0,495382.51761974033,1744186.61838911,1849881.429113353,2069477.4516774816,2403578.779246789,53.931499
14,22,2019-01-23,25.0,10.0,6.0,16.0,26.0,32.0,9.0,5.0,10.0,25.0,165.0,93.0,92.0,101.0,182.0,14,52.900501,54.5,54.39950200000001,55.429501,54.799999,54.413502,55.118,55.035,55.900002,54.94850200000001,52.722,54.400501,54.162998,54.964001,53.544498,54.3255,54.475498,54.956001,55.365002,53.931499,54.3255,54.475498,54.956001,55.365002,53.931499,37518000.0,38280000.0,24896000.0,44892000.0,39632000.0,53.44180080000001,53.46190040000001,53.59240040000001,53.97930080000001,54.40590060000002,53.91540079999999,54.022600600000004,54.231500399999994,54.677801,55.0830012,52.98469999999999,53.12110059999999,53.3069,53.73540039999999,53.95879959999999,53.62970019999999,53.7082998,53.9111996,54.3395002,54.61070000000001,30093600.0,32350000.0,32009600.0,34815200.0,37043600.0,1744186.61838911,1849881.429113353,2069477.4516774816,2403578.779246789,1377432.4983164629,54.220501
15,23,2019-01-24,10.0,6.0,16.0,26.0,26.0,9.0,5.0,10.0,25.0,19.0,93.0,92.0,101.0,182.0,170.0,15,54.5,54.39950200000001,55.429501,54.799999,54.342999,55.118,55.035,55.900002,54.94850200000001,54.647499,54.400501,54.162998,54.964001,53.544498,53.37850200000001,54.475498,54.956001,55.365002,53.931499,54.220501,54.475498,54.956001,55.365002,53.931499,54.220501,38280000.0,24896000.0,44892000.0,39632000.0,25194000.0,53.46190040000001,53.59240040000001,53.97930080000001,54.40590060000002,54.69440020000002,54.022600600000004,54.231500399999994,54.677801,55.0830012,55.1298006,53.12110059999999,53.3069,53.73540039999999,53.95879959999999,54.09009999999999,53.7082998,53.9111996,54.3395002,54.61070000000001,54.58970020000002,32350000.0,32009600.0,34815200.0,37043600.0,34578800.0,1849881.429113353,2069477.4516774816,2403578.779246789,1377432.4983164629,1512439.248045409,54.200001
16,24,2019-01-25,6.0,16.0,26.0,26.0,21.0,5.0,10.0,25.0,19.0,21.0,92.0,101.0,182.0,170.0,140.0,16,54.39950200000001,55.429501,54.799999,54.342999,54.1255,55.035,55.900002,54.94850200000001,54.647499,54.400002,54.162998,54.964001,53.544498,53.37850200000001,53.500999,54.956001,55.365002,53.931499,54.220501,54.200001,54.956001,55.365002,53.931499,54.220501,54.200001,24896000.0,44892000.0,39632000.0,25194000.0,29114000.0,53.59240040000001,53.97930080000001,54.40590060000002,54.69440020000002,54.61950020000002,54.231500399999994,54.677801,55.0830012,55.1298006,54.986201,53.3069,53.73540039999999,53.95879959999999,54.09009999999999,53.910199599999984,53.9111996,54.3395002,54.61070000000001,54.58970020000002,54.53460080000001,32009600.0,34815200.0,37043600.0,34578800.0,32745600.0,2069477.4516774816,2403578.779246789,1377432.4983164629,1512439.248045409,1501431.6588680246,55.0755
17,27,2019-01-28,26.0,21.0,19.0,6.0,3.0,19.0,21.0,19.0,11.0,9.0,170.0,140.0,156.0,99.0,95.0,17,55.429501,54.799999,54.342999,54.1255,54.711498,55.900002,54.94850200000001,54.647499,54.400002,55.167999,54.964001,53.544498,53.37850200000001,53.500999,54.59,55.365002,53.931499,54.220501,54.200001,55.0755,55.365002,53.931499,54.220501,54.200001,55.0755,44892000.0,39632000.0,25194000.0,29114000.0,23260000.0,53.97930080000001,54.40590060000002,54.69440020000002,54.61950020000002,54.68189940000002,54.677801,55.0830012,55.1298006,54.986201,55.0128008,53.73540039999999,53.95879959999999,54.09009999999999,53.910199599999984,53.99559999999999,54.3395002,54.61070000000001,54.58970020000002,54.53460080000001,54.5585006,34815200.0,37043600.0,34578800.0,32745600.0,32418400.0,2403578.779246789,1377432.4983164629,1512439.248045409,1501431.6588680246,1877153.1785041585,53.993
18,28,2019-01-29,21.0,19.0,6.0,3.0,20.0,21.0,19.0,11.0,9.0,6.0,140.0,156.0,99.0,95.0,126.0,18,54.799999,54.342999,54.1255,54.711498,54.50350200000001,54.94850200000001,54.647499,54.400002,55.167999,54.668499,53.544498,53.37850200000001,53.500999,54.59,53.730499,53.931499,54.220501,54.200001,55.0755,53.993,53.931499,54.220501,54.200001,55.0755,53.993,39632000.0,25194000.0,29114000.0,23260000.0,29334000.0,54.40590060000002,54.69440020000002,54.61950020000002,54.68189940000002,54.49669960000002,55.0830012,55.1298006,54.986201,55.0128008,54.7665002,53.95879959999999,54.09009999999999,53.910199599999984,53.99559999999999,53.7488996,54.61070000000001,54.58970020000002,54.53460080000001,54.5585006,54.2841002,37043600.0,34578800.0,32745600.0,32418400.0,29306800.0,1377432.4983164629,1512439.248045409,1501431.6588680246,1877153.1785041585,1300598.176733863,53.502998
19,29,2019-01-30,19.0,6.0,3.0,20.0,19.0,19.0,11.0,9.0,6.0,17.0,156.0,99.0,95.0,126.0,110.0,19,54.342999,54.1255,54.711498,54.50350200000001,54.051998,54.647499,54.400002,55.167999,54.668499,54.2365,53.37850200000001,53.500999,54.59,53.730499,53.300999,54.220501,54.200001,55.0755,53.993,53.502998,54.220501,54.200001,55.0755,53.993,53.502998,25194000.0,29114000.0,23260000.0,29334000.0,19704000.0,54.69440020000002,54.61950020000002,54.68189940000002,54.49669960000002,54.34709940000001,55.1298006,54.986201,55.0128008,54.7665002,54.62409979999999,54.09009999999999,53.910199599999984,53.99559999999999,53.7488996,53.70019979999999,54.58970020000002,54.53460080000001,54.5585006,54.2841002,54.19839999999999,34578800.0,32745600.0,32418400.0,29306800.0,25321200.0,1512439.248045409,1501431.6588680246,1877153.1785041585,1300598.176733863,1121778.7110994274,54.89950200000001
20,30,2019-01-31,6.0,3.0,20.0,19.0,35.0,11.0,9.0,6.0,17.0,17.0,99.0,95.0,126.0,110.0,137.0,20,54.1255,54.711498,54.50350200000001,54.051998,53.868,54.400002,55.167999,54.668499,54.2365,54.976002,53.500999,54.59,53.730499,53.300999,53.832001,54.200001,55.0755,53.993,53.502998,54.89950200000001,54.200001,55.0755,53.993,53.502998,54.89950200000001,29114000.0,23260000.0,29334000.0,19704000.0,29452000.0,54.61950020000002,54.68189940000002,54.49669960000002,54.34709940000001,54.25209960000001,54.986201,55.0128008,54.7665002,54.62409979999999,54.68980039999999,53.910199599999984,53.99559999999999,53.7488996,53.70019979999999,53.79089959999999,54.53460080000001,54.5585006,54.2841002,54.19839999999999,54.334200199999984,32745600.0,32418400.0,29306800.0,25321200.0,26172800.0,1501431.6588680246,1877153.1785041585,1300598.176733863,1121778.7110994274,1890517.6107027768,56.294498
21,31,2019-02-01,3.0,20.0,19.0,35.0,34.0,9.0,6.0,17.0,17.0,30.0,95.0,126.0,110.0,137.0,164.0,21,54.711498,54.50350200000001,54.051998,53.868,55.611999999999995,55.167999,54.668499,54.2365,54.976002,56.383499,54.59,53.730499,53.300999,53.832001,55.262501,55.0755,53.993,53.502998,54.89950200000001,56.294498,55.0755,53.993,53.502998,54.89950200000001,56.294498,23260000.0,29334000.0,19704000.0,29452000.0,40232000.0,54.68189940000002,54.49669960000002,54.34709940000001,54.25209960000001,54.54939960000002,55.0128008,54.7665002,54.62409979999999,54.68980039999999,55.086499800000006,53.99559999999999,53.7488996,53.70019979999999,53.79089959999999,54.14319999999999,54.5585006,54.2841002,54.19839999999999,54.334200199999984,54.75309959999999,32418400.0,29306800.0,25321200.0,26172800.0,28396400.0,1877153.1785041585,1300598.176733863,1121778.7110994274,1890517.6107027768,2912812.477275513,55.931000000000004
22,34,2019-02-04,35.0,34.0,28.0,16.0,9.0,17.0,30.0,24.0,18.0,17.0,137.0,164.0,178.0,107.0,117.0,22,54.50350200000001,54.051998,53.868,55.611999999999995,56.114498,54.668499,54.2365,54.976002,56.383499,56.720001,53.730499,53.300999,53.832001,55.262501,55.712502,53.993,53.502998,54.89950200000001,56.294498,55.931000000000004,53.993,53.502998,54.89950200000001,56.294498,55.931000000000004,29334000.0,19704000.0,29452000.0,40232000.0,33116000.0,54.49669960000002,54.34709940000001,54.25209960000001,54.54939960000002,54.82999960000002,54.7665002,54.62409979999999,54.68980039999999,55.086499800000006,55.39690020000001,53.7488996,53.70019979999999,53.79089959999999,54.14319999999999,54.36770039999999,54.2841002,54.19839999999999,54.334200199999984,54.75309959999999,54.92419959999999,29306800.0,25321200.0,26172800.0,28396400.0,30367600.0,1300598.176733863,1121778.7110994274,1890517.6107027768,2912812.477275513,2698979.8613775973,57.070999
23,35,2019-02-05,34.0,28.0,16.0,9.0,156.0,30.0,24.0,18.0,17.0,130.0,164.0,178.0,107.0,117.0,676.0,23,54.051998,53.868,55.611999999999995,56.114498,55.9505,54.2365,54.976002,56.383499,56.720001,57.117001,53.300999,53.832001,55.262501,55.712502,55.8755,53.502998,54.89950200000001,56.294498,55.931000000000004,57.070999,53.502998,54.89950200000001,56.294498,55.931000000000004,57.070999,19704000.0,29452000.0,40232000.0,33116000.0,78408000.0,54.34709940000001,54.25209960000001,54.54939960000002,54.82999960000002,55.11939920000001,54.62409979999999,54.68980039999999,55.086499800000006,55.39690020000001,55.88660060000001,53.70019979999999,53.79089959999999,54.14319999999999,54.36770039999999,54.79670059999999,54.19839999999999,54.334200199999984,54.75309959999999,54.92419959999999,55.53979939999998,25321200.0,26172800.0,28396400.0,30367600.0,40182400.0,1121778.7110994274,1890517.6107027768,2912812.477275513,2698979.8613775973,4297110.443559218,57.593498
24,36,2019-02-06,28.0,16.0,9.0,156.0,111.0,24.0,18.0,17.0,130.0,107.0,178.0,107.0,117.0,676.0,506.0,24,53.868,55.611999999999995,56.114498,55.9505,56.481499,54.976002,56.383499,56.720001,57.117001,57.6385,53.832001,55.262501,55.712502,55.8755,56.18,54.89950200000001,56.294498,55.931000000000004,57.070999,57.593498,54.89950200000001,56.294498,55.931000000000004,57.070999,57.593498,29452000.0,40232000.0,33116000.0,78408000.0,82296000.0,54.25209960000001,54.54939960000002,54.82999960000002,55.11939920000001,55.60529940000002,54.68980039999999,55.086499800000006,55.39690020000001,55.88660060000001,56.56700060000002,53.79089959999999,54.14319999999999,54.36770039999999,54.79670059999999,55.37250079999999,54.334200199999984,54.75309959999999,54.92419959999999,55.53979939999998,56.357899399999994,26172800.0,28396400.0,30367600.0,40182400.0,52700800.0,1890517.6107027768,2912812.477275513,2698979.8613775973,4297110.443559218,5050550.517457341,56.144501
25,37,2019-02-07,16.0,9.0,156.0,111.0,46.0,18.0,17.0,130.0,107.0,32.0,107.0,117.0,676.0,506.0,229.0,25,55.611999999999995,56.114498,55.9505,56.481499,57.463501,56.383499,56.720001,57.117001,57.6385,57.700001,55.262501,55.712502,55.8755,56.18,55.917999,56.294498,55.931000000000004,57.070999,57.593498,56.144501,56.294498,55.931000000000004,57.070999,57.593498,56.144501,40232000.0,33116000.0,78408000.0,82296000.0,48256000.0,54.54939960000002,54.82999960000002,55.11939920000001,55.60529940000002,56.32439960000002,55.086499800000006,55.39690020000001,55.88660060000001,56.56700060000002,57.11180040000002,54.14319999999999,54.36770039999999,54.79670059999999,55.37250079999999,55.7897004,54.75309959999999,54.92419959999999,55.53979939999998,56.357899399999994,56.606899199999994,28396400.0,30367600.0,40182400.0,52700800.0,56461600.0,2912812.477275513,2698979.8613775973,4297110.443559218,5050550.517457341,3836475.9836966037,55.295502
26,38,2019-02-08,9.0,156.0,111.0,46.0,31.0,17.0,130.0,107.0,32.0,22.0,117.0,676.0,506.0,229.0,188.0,26,56.114498,55.9505,56.481499,57.463501,55.591,56.720001,57.117001,57.6385,57.700001,55.599499,55.712502,55.8755,56.18,55.917999,54.679501,55.931000000000004,57.070999,57.593498,56.144501,55.295502,55.931000000000004,57.070999,57.593498,56.144501,55.295502,33116000.0,78408000.0,82296000.0,48256000.0,38298000.0,54.82999960000002,55.11939920000001,55.60529940000002,56.32439960000002,56.32019960000001,55.39690020000001,55.88660060000001,56.56700060000002,57.11180040000002,56.95500040000002,54.36770039999999,54.79670059999999,55.37250079999999,55.7897004,55.6731004,54.92419959999999,55.53979939999998,56.357899399999994,56.606899199999994,56.40709999999999,30367600.0,40182400.0,52700800.0,56461600.0,56074800.0,2698979.8613775973,4297110.443559218,5050550.517457341,3836475.9836966037,3257346.004395515,55.118999
27,41,2019-02-11,46.0,31.0,24.0,7.0,6.0,32.0,22.0,28.0,6.0,11.0,229.0,188.0,148.0,98.0,74.0,27,55.9505,56.481499,57.463501,55.591,54.743999,57.117001,57.6385,57.700001,55.599499,55.255001,55.8755,56.18,55.917999,54.679501,54.71200200000001,57.070999,57.593498,56.144501,55.295502,55.118999,57.070999,57.593498,56.144501,55.295502,55.118999,78408000.0,82296000.0,48256000.0,38298000.0,21766000.0,55.11939920000001,55.60529940000002,56.32439960000002,56.32019960000001,56.0460998,55.88660060000001,56.56700060000002,57.11180040000002,56.95500040000002,56.66200040000001,54.79670059999999,55.37250079999999,55.7897004,55.6731004,55.4730004,55.53979939999998,56.357899399999994,56.606899199999994,56.40709999999999,56.2446998,40182400.0,52700800.0,56461600.0,56074800.0,53804800.0,4297110.443559218,5050550.517457341,3836475.9836966037,3257346.004395515,3187869.0278052688,55.105999
28,42,2019-02-12,31.0,24.0,7.0,6.0,21.0,22.0,28.0,6.0,11.0,24.0,188.0,148.0,98.0,74.0,119.0,28,56.481499,57.463501,55.591,54.743999,55.1875,57.6385,57.700001,55.599499,55.255001,55.671501,56.18,55.917999,54.679501,54.71200200000001,55.0,57.593498,56.144501,55.295502,55.118999,55.105999,57.593498,56.144501,55.295502,55.118999,55.105999,82296000.0,48256000.0,38298000.0,21766000.0,18498000.0,55.60529940000002,56.32439960000002,56.32019960000001,56.0460998,55.89349980000001,56.56700060000002,57.11180040000002,56.95500040000002,56.66200040000001,56.372900400000006,55.37250079999999,55.7897004,55.6731004,55.4730004,55.297900399999996,56.357899399999994,56.606899199999994,56.40709999999999,56.2446998,55.85169980000001,52700800.0,56461600.0,56074800.0,53804800.0,41822800.0,5050550.517457341,3836475.9836966037,3257346.004395515,3187869.0278052688,3183506.2127258424,56.379002
